review_text,review_rating
If I could give zero stars I would. This place is horrible! We ordered online for pickup then got there a little early to pick up our order when a young lady approached our vehicle but didn't know if they were going to bring it out or if we had to go inside. She said she was going to find out and walked inside the restaurant and never came back. We waited about 20 minutes until our pick up time then went inside to get our order and they handed us a receipt and said we don't know when this will be ready. Mind you it was already past the pick up time given to us because the line was not moving either. They were just letting people stand there and telling everyone that they had to wait and were not giving out time estimates for orders. After other customers were complaining that they had been waiting for over an hour we decided to just cancel the order and get a refund. At first they told us they could not refund our order because it was paid for online and they gave us thier store number to call and get a refund. How stupid is that?! We asked for a manager and she stated that she fixed it and we would not be charged so we cancelled the order and left. Well guess what they charged us the full amount and didn't give us the money back. The manager Lisa lied about doing anything to fix the charge and now we have to jump through all these hoops to get our money back when we didn't even get the food!!! They charged us for services they did not provide then lied about voiding the charge!!! These people have no idea what they are doing and I will never go there or recommend anyone else go there!!!!,1
Don't know what all the hype was. Food was exactly as Denny's. No specialized dishes. I was kinda disappointed 😞,2
"Consistent, flavorful food...excellent service!",5
Good service good food.,5
"I always drive out of the way whenever there's a Cracker Barrel in a nearby or even not so near town.
I am a french toast and waffle kinda girl.
But I  ALWAYS  have the Pancakes!!!
Grandmas Special YUMmy.
We even sat out front and enjoyed a good ole rocking chair.
The server Nicole who brought coffee refills was a gentle kind soul with a bright smile and spirit.
👁❤🥞",5
"One of the few places in Las Vegas I have found southern fried chicken. It was so delicious. Our server, Lauren was excellent. The gift store brings back a lot of nostalgia. Overall a really fun experience.",5
I love the cracker barrel it is a great place to eat breakfast lunch or dinner or snack yum,5
Enjoyed  my meal at cracker Barrow yesterday,5
"Gordon Ramsey knows good food and his restaurant based on his hit reality show is no exception. On my last trip to Las Vegas my girl friend and I knew we wanted to go to one of Gordon's restaurants. I've eaten at Burgr and his Fish n Chip shop in Las Vegas before and both had left a lasting impression. When my friend told me she made reservations here, I was ecstatic as I saw on the menu, the infamous beef wellington. After watching so many videos and people on his show making this dish, I had to try it.",4
It was OK for my 1st time I will go back  And order something different from what  I had order the 1st time,3
Absolutely love the menu!   Wait staff was awesome.,5
"The service and gift shop are amazing but the food is really bad. Hard salty fried chicken, Dry hashbrowns casserole, soggy corn and a flavorless dry corn muffin. Cracker Barrel you can and should do better than this",2
"With health and safety procedures, it takes a minute or two longer to get your order - but the service is always awesome, and the food always flavorful.",5
"The hostess was very inviting and very efficient. The waiter we got was new but he was really trying. The food was pretty good and surprisingly inexpensive. My only complaint is the corn bread which was very hard and stale. I love the gift shop/store section. There’s all kind of candy, home decor, and clothes. The overall decor and feel of the place is very cute and homey.",5
Food wantnst   good,2
Friendly staff. Liked you can add your name to the waiting list. They do have inside dining.  Blueberry pancakes are my favorite.  I personally feel the ham and sausage patty are always overcooked.  Love the cheesy hashbrowns,3
The BEST customer service we have ever had here. I wish I remembered the waiter's name. He was fast and attentive and just GOOD at his job. The food was good but I was disappointed to see a smaller menu.,5
